wals code	name	value	description	latitude	longitude	genus	family	area
nbr	Ngäbere	1	Definite word distinct from demonstrative	8.66666666667	-82.0	Guaymiic	Chibchan	Nominal Categories
nca	Nicobarese (Car)	1	Definite word distinct from demonstrative	9.0	93.0	Nicobarese	Austro-Asiatic	Nominal Categories
nsg	Nisgha	5	No definite or indefinite article	55.0	-130.0	Tsimshianic	Tsimshianic	Nominal Categories
nif	Niuafo'ou	1	Definite word distinct from demonstrative	-15.5666666667	-175.616666667	Oceanic	Austronesian	Nominal Categories
niu	Niuean	4	No definite, but indefinite article	-19.05	-170.116666667	Oceanic	Austronesian	Nominal Categories
nkn	Nkonya	1	Definite word distinct from demonstrative	7.16666666667	0.25	Tano	Niger-Congo	Nominal Categories
non	Noni	5	No definite or indefinite article	6.41666666667	10.5833333333	Beboid	Niger-Congo	Nominal Categories
noo	Noon	3	Definite affix	14.8333333333	-16.8333333333	Cangin	Niger-Congo	Nominal Categories
nor	Norwegian	3	Definite affix	61.0	8.0	Germanic	Indo-European	Nominal Categories
nua	Nuaulu	4	No definite, but indefinite article	-3.25	129.166666667	Central Malayo-Polynesian	Austronesian	Nominal Categories
nbd	Nubian (Dongolese)	4	No definite, but indefinite article	18.25	30.75	Nubian	Eastern Sudanic	Nominal Categories
nun	Nung (in Vietnam)	5	No definite or indefinite article	21.9166666667	106.416666667	Kam-Tai	Tai-Kadai	Nominal Categories
nug	Nunggubuyu	5	No definite or indefinite article	-13.75	135.666666667	Nunggubuyu	Gunwinyguan	Nominal Categories
nup	Nupe	4	No definite, but indefinite article	9.16666666667	5.41666666667	Nupoid	Niger-Congo	Nominal Categories
nym	Nyamwezi	2	Demonstrative word used as definite article	-5.0	33.0	Bantu	Niger-Congo	Nominal Categories
nyu	Nyulnyul	1	Definite word distinct from demonstrative	-17.0	122.833333333	Nyulnyulan	Nyulnyulan	Nominal Categories
ood	O'odham	1	Definite word distinct from demonstrative	32.0	-112.0	Tepiman	Uto-Aztecan	Nominal Categories
obo	Obolo	4	No definite, but indefinite article	4.58333333333	7.83333333333	Lower Cross	Niger-Congo	Nominal Categories
ocu	Ocuilteco	4	No definite, but indefinite article	18.9166666667	-99.6666666667	Matlatzincan	Oto-Manguean	Nominal Categories
obg	Ogbronuagum	1	Definite word distinct from demonstrative	4.75	6.86666666667	Central Delta	Niger-Congo	Nominal Categories
oji	Ojibwa (Eastern)	2	Demonstrative word used as definite article	46.0	-80.0	Algonquian	Algic	Nominal Categories
oks	Oksapmin	1	Definite word distinct from demonstrative	-5.16666666667	142.166666667	Oksapmin	Trans-New Guinea	Nominal Categories
ond	Oneida	1	Definite word distinct from demonstrative	43.0	-75.6666666667	Northern Iroquoian	Iroquoian	Nominal Categories
ong	Onge	3	Definite affix	10.75	92.4166666667	South Andamanese	South Andamanese	Nominal Categories
oya	Oriya	3	Definite affix	21.0	85.0	Indic	Indo-European	Nominal Categories
orh	Oromo (Harar)	5	No definite or indefinite article	9.0	42.0	Lowland East Cushitic	Afro-Asiatic	Nominal Categories
orw	Oromo (Waata)	5	No definite or indefinite article	-3.33333333333	39.8333333333	Lowland East Cushitic	Afro-Asiatic	Nominal Categories
pms	Paamese	1	Definite word distinct from demonstrative	-16.5	168.25	Oceanic	Austronesian	Nominal Categories
pno	Paiute (Northern)	5	No definite or indefinite article	42.0	-118.0	Northern Uto-Aztecan	Uto-Aztecan	Nominal Categories
pal	Palauan	5	No definite or indefinite article	7.5	134.583333333	Palauan	Austronesian	Nominal Categories
plk	Palikur	5	No definite or indefinite article	3.0	-51.0	Palikur	Arawakan	Nominal Categories
pan	Panjabi	5	No definite or indefinite article	31.0	74.0	Indic	Indo-European	Nominal Categories
psh	Pashto	5	No definite or indefinite article	33.0	67.0	Iranian	Indo-European	Nominal Categories
psm	Passamaquoddy-Maliseet	2	Demonstrative word used as definite article	45.0	-67.0	Algonquian	Algic	Nominal Categories
pau	Paumarí	5	No definite or indefinite article	-6.0	-64.0	Arauan	Arauan	Nominal Categories
per	Pero	3	Definite affix	9.58333333333	11.0	West Chadic	Afro-Asiatic	Nominal Categories
prs	Persian	4	No definite, but indefinite article	32.0	54.0	Iranian	Indo-European	Nominal Categories
pia	Piaroa	5	No definite or indefinite article	5.0	-67.0	Maco-Piaroa	Sáliban	Nominal Categories
pga	Pilagá	5	No definite or indefinite article	-25.0	-60.0	Qom	Guaicuruan	Nominal Categories
pip	Pipil	1	Definite word distinct from demonstrative	13.8333333333	-89.5833333333	Aztecan	Uto-Aztecan	Nominal Categories
prh	Pirahã	5	No definite or indefinite article	-7.0	-62.0	Mura	Mura	Nominal Categories
pir	Piro	1	Definite word distinct from demonstrative	-11.0	-73.5	Purus	Arawakan	Nominal Categories
pkt	Pokot	3	Definite affix	1.5	35.5	Southern Nilotic	Eastern Sudanic	Nominal Categories
pol	Polish	5	No definite or indefinite article	52.0	20.0	Slavic	Indo-European	Nominal Categories
pso	Pomo (Southeastern)	5	No definite or indefinite article	39.0	-122.5	Pomoan	Hokan	Nominal Categories
zqs	Popoluca (Sierra)	1	Definite word distinct from demonstrative	18.3333333333	-95.1666666667	Mixe-Zoque	Mixe-Zoque	Nominal Categories
por	Portuguese	1	Definite word distinct from demonstrative	39.0	-8.0	Romance	Indo-European	Nominal Categories
pra	Prasuni	4	No definite, but indefinite article	35.5	71.0	Nuristani	Indo-European	Nominal Categories
pul	Puluwat	5	No definite or indefinite article	7.33333333333	149.333333333	Oceanic	Austronesian	Nominal Categories
pae	Páez	5	No definite or indefinite article	2.66666666667	-76.0	Páezan	Páezan	Nominal Categories
par	Päri	4	No definite, but indefinite article	5.0	32.5	Western Nilotic	Eastern Sudanic	Nominal Categories
qaf	Qafar	5	No definite or indefinite article	12.0	42.0	Lowland East Cushitic	Afro-Asiatic	Nominal Categories
qia	Qiang	1	Definite word distinct from demonstrative	32.0	102.666666667	Na-Qiangic	Sino-Tibetan	Nominal Categories
qhu	Quechua (Huallaga)	4	No definite, but indefinite article	-9.5	-75.5	Quechuan	Quechuan	Nominal Categories
qim	Quechua (Imbabura)	5	No definite or indefinite article	0.333333333333	-78.0	Quechuan	Quechuan	Nominal Categories
ram	Rama	1	Definite word distinct from demonstrative	11.75	-83.75	Rama	Chibchan	Nominal Categories
rap	Rapanui	1	Definite word distinct from demonstrative	-27.1166666667	-109.366666667	Oceanic	Austronesian	Nominal Categories
raw	Rawang	5	No definite or indefinite article	27.5	97.5	Nungish	Sino-Tibetan	Nominal Categories
rem	Remo	4	No definite, but indefinite article	18.0	82.0	Munda	Austro-Asiatic	Nominal Categories
res	Resígaro	5	No definite or indefinite article	-2.41666666667	-71.5	Japura-Colombia	Arawakan	Nominal Categories
ret	Retuarã	5	No definite or indefinite article	-0.5	-70.6666666667	Tucanoan	Tucanoan	Nominal Categories
rwe	Romani (Welsh)	1	Definite word distinct from demonstrative	52.0	-4.0	Indic	Indo-European	Nominal Categories
rom	Romanian	3	Definite affix	46.0	25.0	Romance	Indo-European	Nominal Categories
ron	Ron	1	Definite word distinct from demonstrative	9.0	8.75	West Chadic	Afro-Asiatic	Nominal Categories
rov	Roviana	1	Definite word distinct from demonstrative	-8.25	157.333333333	Oceanic	Austronesian	Nominal Categories
run	Runga	1	Definite word distinct from demonstrative	10.3333333333	21.0	Maban	Maban	Nominal Categories
rus	Russian	5	No definite or indefinite article	56.0	38.0	Slavic	Indo-European	Nominal Categories
sno	Saami (Northern)	5	No definite or indefinite article	69.0	24.0	Saami	Uralic	Nominal Categories
slb	Saliba (in Papua New Guinea)	1	Definite word distinct from demonstrative	-10.5833333333	150.716666667	Oceanic	Austronesian	Nominal Categories
sal	Salinan	2	Demonstrative word used as definite article	36.0	-121.0	Salinan	Hokan	Nominal Categories
sam	Samoan	1	Definite word distinct from demonstrative	-13.9166666667	-171.833333333	Oceanic	Austronesian	Nominal Categories
sdw	Sandawe	3	Definite affix	-5.0	35.0	Sandawe	Sandawe	Nominal Categories
san	Sango	1	Definite word distinct from demonstrative	5.0	18.0	Ubangi	Niger-Congo	Nominal Categories
stl	Santali	4	No definite, but indefinite article	24.5	87.0	Munda	Austro-Asiatic	Nominal Categories
src	Sarcee	5	No definite or indefinite article	52.5	-116.0	Athapaskan	Na-Dene	Nominal Categories
sar	Sare	5	No definite or indefinite article	-4.5	143.166666667	Sepik Hill	Sepik	Nominal Categories
svs	Savosavo	1	Definite word distinct from demonstrative	-9.13333333333	159.8	Savosavo	Solomons East Papuan	Nominal Categories
seb	Sebei	3	Definite affix	1.33333333333	34.5833333333	Southern Nilotic	Eastern Sudanic	Nominal Categories
scr	Serbian-Croatian	5	No definite or indefinite article	44.0	19.0	Slavic	Indo-European	Nominal Categories
ser	Seri	1	Definite word distinct from demonstrative	29.0	-112.0	Seri	Hokan	Nominal Categories
shm	Shambala	2	Demonstrative word used as definite article	-4.25	38.25	Bantu	Niger-Congo	Nominal Categories
sna	Shina	5	No definite or indefinite article	36.0	74.0	Indic	Indo-European	Nominal Categories
shk	Shipibo-Konibo	5	No definite or indefinite article	-7.5	-75.0	Panoan	Pano-Tacanan	Nominal Categories
sia	Siane	5	No definite or indefinite article	-6.08333333333	145.2	Siane-Yagaria	Trans-New Guinea	Nominal Categories
sir	Siar	1	Definite word distinct from demonstrative	-4.66666666667	152.916666667	Oceanic	Austronesian	Nominal Categories
sid	Sidaama	5	No definite or indefinite article	6.66666666667	38.5	Highland East Cushitic	Afro-Asiatic	Nominal Categories
skk	Sikkimese	1	Definite word distinct from demonstrative	27.8333333333	88.5	Bodic	Sino-Tibetan	Nominal Categories
sio	Sio	4	No definite, but indefinite article	-5.95	147.333333333	Oceanic	Austronesian	Nominal Categories
qum	Sipakapense	1	Definite word distinct from demonstrative	15.25	-91.75	Mayan	Mayan	Nominal Categories
srn	Sirionó	5	No definite or indefinite article	-15.5833333333	-64.0	Maweti-Guarani	Tupian	Nominal Categories
sro	Siroi	5	No definite or indefinite article	-5.5	146.0	Rai Coast	Trans-New Guinea	Nominal Categories
ssa	Sisaala	3	Definite affix	10.8333333333	-2.66666666667	Grusi	Niger-Congo	Nominal Categories
sis	Sisiqa	1	Definite word distinct from demonstrative	-7.0	156.833333333	Oceanic	Austronesian	Nominal Categories
sla	Slave	5	No definite or indefinite article	67.0	-125.0	Athapaskan	Na-Dene	Nominal Categories
som	Somali	3	Definite affix	3.0	45.0	Lowland East Cushitic	Afro-Asiatic	Nominal Categories
stn	Sotho (Northern)	5	No definite or indefinite article	-24.0	29.0	Bantu	Niger-Congo	Nominal Categories
spa	Spanish	1	Definite word distinct from demonstrative	40.0	-4.0	Romance	Indo-European	Nominal Categories
squ	Squamish	1	Definite word distinct from demonstrative	49.6666666667	-123.166666667	Central Salish	Salishan	Nominal Categories
sti	Stieng	5	No definite or indefinite article	11.8333333333	106.75	Bahnaric	Austro-Asiatic	Nominal Categories
sul	Sulka	5	No definite or indefinite article	-5.08333333333	151.916666667	Sulka	Sulka	Nominal Categories
sup	Supyire	3	Definite affix	11.5	-5.58333333333	Senufo	Niger-Congo	Nominal Categories
swa	Swahili	2	Demonstrative word used as definite article	-6.5	39.0	Bantu	Niger-Congo	Nominal Categories
swe	Swedish	3	Definite affix	60.0	15.0	Germanic	Indo-European	Nominal Categories
tab	Taba	5	No definite or indefinite article	0.0	127.5	South Halmahera - West New Guinea	Austronesian	Nominal Categories
tac	Tacana	5	No definite or indefinite article	-13.5	-68.0	Tacanan	Pano-Tacanan	Nominal Categories
taj	Tajik	4	No definite, but indefinite article	38.6666666667	70.0	Iranian	Indo-European	Nominal Categories
tkl	Takelma	5	No definite or indefinite article	42.5	-123.0	Takelma	Takelma	Nominal Categories
tak	Takia	2	Demonstrative word used as definite article	-4.66666666667	146.0	Oceanic	Austronesian	Nominal Categories
tma	Tama	3	Definite affix	14.5	22.0	Taman	Eastern Sudanic	Nominal Categories
tam	Tamang (Eastern)	2	Demonstrative word used as definite article	27.5	85.666666666667	Bodic	Sino-Tibetan	Nominal Categories
tan	Tangale	3	Definite affix	9.75	11.3333333333	West Chadic	Afro-Asiatic	Nominal Categories
tce	Tarahumara (Central)	2	Demonstrative word used as definite article	27.5	-107.5	Tarahumaran	Uto-Aztecan	Nominal Categories
twe	Tarahumara (Western)	2	Demonstrative word used as definite article	27.5	-108.0	Tarahumaran	Uto-Aztecan	Nominal Categories
tar	Tariana	1	Definite word distinct from demonstrative	1.0	-69.1666666667	Japura-Colombia	Arawakan	Nominal Categories
tas	Tashlhiyt	4	No definite, but indefinite article	31.0	-5.0	Berber	Afro-Asiatic	Nominal Categories
tvo	Tatar	5	No definite or indefinite article	56.0	49.5	Turkic	Altaic	Nominal Categories
tts	Tati (Southern)	4	No definite, but indefinite article	36.0	49.6666666667	Iranian	Indo-European	Nominal Categories
tau	Tauya	4	No definite, but indefinite article	-5.75	145.333333333	Rai Coast	Trans-New Guinea	Nominal Categories
taw	Tawala	1	Definite word distinct from demonstrative	-10.3333333333	150.666666667	Oceanic	Austronesian	Nominal Categories
tlf	Telefol	4	No definite, but indefinite article	-5.0	141.75	Ok	Trans-New Guinea	Nominal Categories
tne	Temne	3	Definite affix	8.66666666667	-13.0833333333	Northern Mel	Niger-Congo	Nominal Categories
ten	Tennet	5	No definite or indefinite article	4.41666666667	32.5	South Surmic	Eastern Sudanic	Nominal Categories
tee	Tepehua (Huehuetla)	1	Definite word distinct from demonstrative	20.5	-98.0	Totonacan	Totonacan	Nominal Categories
tep	Tepehua (Tlachichilco)	1	Definite word distinct from demonstrative	20.5833333333	-98.25	Totonacan	Totonacan	Nominal Categories
tpn	Tepehuan (Northern)	3	Definite affix	26.3333333333	-107.0	Tepiman	Uto-Aztecan	Nominal Categories
tes	Teso	5	No definite or indefinite article	1.83333333333	33.8333333333	Eastern Nilotic	Eastern Sudanic	Nominal Categories
ttn	Tetun	1	Definite word distinct from demonstrative	-9.0	126.0	Central Malayo-Polynesian	Austronesian	Nominal Categories
tha	Thai	4	No definite, but indefinite article	16.0	101.0	Kam-Tai	Tai-Kadai	Nominal Categories
